Name,Conditions,NCT_Number,Phases,Prob_unapproval,Prob_approval
_LEUCOVORIN,PANCREATIC ADENOCARCINOMA,NCT03193190,Phase 1|Phase 2,0.18740076932508562,0.8125992306749146
_FLUOROURACIL,PANCREATIC ADENOCARCINOMA,NCT03193190,Phase 1|Phase 2,0.2705280573107955,0.7294719426892045
_ETOPOSIDE,NON SMALL CELL LUNG CANCER,NCT03840902,Phase 2,0.15480316051548434,0.8451968394845154
_ETOPOSIDE,OSTEOSARCOMA,NCT04154189,Phase 2,0.20396626831564213,0.7960337316843576
_IFOSFAMIDE,OSTEOSARCOMA,NCT04154189,Phase 2,0.13405350112233275,0.8659464988776672
_LENVATINIB,OSTEOSARCOMA,NCT04154189,Phase 2,0.4345821446247801,0.5654178553752199
_IDARUBICIN,HEPATOCELLULAR CARCINOMA,NCT04178642,Phase 2,0.038901365120316486,0.9610986348796834
_IDARUBICIN,"CARCINOMA, HEPATOCELLULAR",NCT03727633,Phase 2,0.1419738476378895,0.8580261523621106
_IDARUBICIN,ACUTE MYELOBLASTIC LEUKEMIA,NCT01296178,Not Applicable,0.016037666173975524,0.9839623338260245
_HYDROXYCHLOROQUINE,PROSTATE CANCER RECURRENT,NCT04011410,Phase 2,0.5231197490474444,0.47688025095255554
_HYDROXYCHLOROQUINE_SULFATE,PROSTATE CANCER RECURRENT,NCT04011410,Phase 2,0.7619272897451581,0.2380727102548416
_ACETAMINOPHEN,"CARCINOMA, NON-SMALL-CELL LUNG",NCT04165096,Phase 2,0.10821421379354186,0.8917857862064583
_DIPHENHYDRAMINE,"CARCINOMA, NON-SMALL-CELL LUNG",NCT04165096,Phase 2,0.16135868982769247,0.8386413101723074
_SELUMETINIB,NON SMALL CELL LUNG CANCER,NCT03392246,Phase 2,0.7766545007407943,0.22334549925920552
_SELUMETINIB,NEUROFIBROMATOSIS TYPE 1,NCT04495127,Phase 1,0.9303162894359285,0.06968371056407172
_DEXAMETHASONE,CUSHING DISEASE,NCT03974789,,0.03650884950091976,0.9634911504990802
_ACETAZOLAMIDE,SMALL CELL LUNG CANCER,NCT03467360,Phase 1,0.5265430345905648,0.47345696540943527
_CHOLINE,PROSTATE ADENOCARCINOMA,NCT03404648,Phase 3,0.6109629849436955,0.3890370150563047
_GADOBUTROL,PROSTATE ADENOCARCINOMA,NCT03404648,Phase 3,0.5549331122443188,0.4450668877556812
_ANLOTINIB,GLIOBLASTOMA,NCT04119674,Phase 1|Phase 2,0.02893615155830644,0.9710638484416936
_ANLOTINIB,LUNG CANCER,NCT03983928,Phase 1|Phase 2,0.13703213379136345,0.8629678662086365
_ANLOTINIB,THYROID CANCER,NCT04309136,Phase 2,0.0989639379923968,0.9010360620076034
_ANLOTINIB,LUNG NEOPLASMS,NCT03940404,,0.19349049820625328,0.8065095017937469
_ASCORBIC_ACID,BLADDER CANCER,NCT04046094,Phase 1|Phase 2,0.6794954047515648,0.32050459524843566
_ASCORBIC_ACID,GLIOBLASTOMA MULTIFORME,NCT02344355,Phase 2,0.7350599344958577,0.26494006550414234
_TEMOZOLOMIDE,GLIOBLASTOMA MULTIFORME,NCT02344355,Phase 2,0.43766261771541587,0.5623373822845842
_PAZOPANIB,GLIOBLASTOMA MULTIFORME,NCT02331498,Phase 1|Phase 2,0.3459773316130538,0.6540226683869459
_PAZOPANIB,KIDNEY CANCER,NCT03571438,Not Applicable,0.20853886761397747,0.7914611323860226
_SUNITINIB,KIDNEY CANCER,NCT03571438,Not Applicable,0.0542902483585896,0.9457097516414104
_TEMSIROLIMUS,KIDNEY CANCER,NCT03571438,Not Applicable,0.15298031654758407,0.847019683452416
_TEMOZOLOMIDE,SMALL CELL LUNG CANCER,NCT04400188,Phase 1|Phase 2,0.1290208434883202,0.8709791565116798
_TEMOZOLOMIDE,GLIOMA,NCT03257618,Not Applicable,0.20212718706912094,0.7978728129308793
_SUNITINIB,OSTEOSARCOMA,NCT03900793,Phase 1,0.5178591194025971,0.4821408805974029
_LOSARTAN,OSTEOSARCOMA,NCT03900793,Phase 1,0.585872853429558,0.41412714657044203
_SUNITINIB,RENAL CELL CARCINOMA,NCT02919371,Phase 1|Phase 2,0.06890001570931888,0.931099984290681
_FLUDEOXYGLUCOSE,GLIOBLASTOMA,NCT04315584,Early Phase 1,0.9987590217056583,0.0012409782943417216
_TYROSINE,"CARCINOMA, NON-SMALL-CELL LUNG",NCT03799094,Phase 1|Phase 2,0.4471185881196657,0.5528814118803341
_TYROSINE,NSCLC,NCT04318938,Phase 2,0.5066791035848115,0.4933208964151884
_TYROSINE,THYROID CANCER,NCT04521348,Phase 2,0.5666377336779544,0.43336226632204566
_RUXOLITINIB,HEAD AND NECK SQUAMOUS CELL CARCINOMA,NCT03153982,Phase 2,0.5406200478796621,0.45937995212033783
_RUXOLITINIB,LEUKEMIA,NCT02723994,Phase 2,0.40612606672249507,0.5938739332775048
_DOXORUBICIN,RETINOBLASTOMA,NCT01783535,Phase 2,0.2201896125676954,0.7798103874323047
_MESNA,RETINOBLASTOMA,NCT01783535,Phase 2,0.38523746976278667,0.6147625302372134
_TOPOTECAN,RETINOBLASTOMA,NCT01783535,Phase 2,0.45958850207958896,0.5404114979204111
_DOXORUBICIN,BASAL CELL CARCINOMA,NCT03646188,Phase 1,0.3236890317905573,0.6763109682094428
_ZOLEDRONIC_ACID,"CARCINOMA, NON-SMALL-CELL LUNG",NCT03958565,,0.3072402459743742,0.692759754025626
_AFATINIB,LUNG CANCER,NCT01553942,Phase 2,0.33210549394212036,0.6678945060578795
_PEMETREXED,LUNG CANCER,NCT01553942,Phase 2,0.38358171284689135,0.6164182871531086
_METFORMIN,NON SMALL CELL LUNG CANCER,NCT03874000,Phase 2,0.31015879414570635,0.6898412058542935
_METFORMIN_HYDROCHLORIDE,NON SMALL CELL LUNG CANCER,NCT03874000,Phase 2,0.5630295256559787,0.4369704743440213
_METFORMIN,HEAD AND NECK SQUAMOUS CELL CARCINOMA,NCT02949700,Phase 1|Phase 2,0.5562677586005614,0.4437322413994387
_METFORMIN,GLIOBLASTOMA,NCT03151772,Early Phase 1,0.09952837897859874,0.9004716210214013
_DISULFIRAM,GLIOBLASTOMA,NCT03151772,Early Phase 1,0.17413510150607203,0.8258648984939281
_METFORMIN,"CARCINOMA, NON-SMALL-CELL LUNG",NCT04170959,Phase 2,0.03554892402699281,0.9644510759730074
_METFORMIN,GLIOBLASTOMA MULTIFORME,NCT02780024,Phase 2,0.3914891108946555,0.6085108891053445
_PEMETREXED,NON-SMALL CELL LUNG CANCER METASTATIC,NCT04163432,Phase 2,0.2618849917535677,0.7381150082464322
_PEMETREXED,LUNG NEOPLASMS,NCT03380468,Phase 2|Phase 3,0.014317516037086394,0.9856824839629135
_PEMETREXED,NON-SQUAMOUS NSCLC,NCT03802240,Phase 3,0.1158762478030923,0.8841237521969076
_PENTOXIFYLLINE,ERECTILE DYSFUNCTION|PROSTATE CANCER,NCT03406169,Phase 3,0.4461359835272131,0.5538640164727868
_SILDENAFIL,ERECTILE DYSFUNCTION|PROSTATE CANCER,NCT03406169,Phase 3,0.37964633578144213,0.6203536642185576
_ATORVASTATIN,COLORECTAL CANCER,NCT04151355,Not Applicable,0.12157421507334355,0.8784257849266566
_FLUOROURACIL,HEAD AND NECK SQUAMOUS CELL CARCINOMA,NCT03340896,Phase 3,0.12393742624731477,0.8760625737526848
_IRINOTECAN,PANCREATIC ADENOCARCINOMA,NCT03665441,Phase 3,0.14818881903734318,0.8518111809626567
_IRINOTECAN_HYDROCHLORIDE,SMALL CELL LUNG CANCER,NCT04381910,Phase 2,0.40126306552275137,0.5987369344772486
_DIGOXIN,ACTINIC KERATOSIS,NCT03684772,Phase 2,0.45526202957119155,0.5447379704288084
_FUROSEMIDE,ACTINIC KERATOSIS,NCT03684772,Phase 2,0.4744089817803994,0.5255910182196005
_PSILOCYBIN,POST-TRAUMATIC HEADACHE,NCT03806985,Phase 1,0.5839689067625082,0.4160310932374919
_DEXMEDETOMIDINE,POST-DURAL PUNCTURE HEADACHE,NCT04327726,Not Applicable,0.008144409021631887,0.9918555909783681
_DEXMEDETOMIDINE,PHEOCHROMOCYTOMA,NCT04320589,Phase 2,0.007562678440620767,0.9924373215593794
_DEXMEDETOMIDINE,ABDOMINAL CANCER,NCT03762785,Phase 1|Phase 2,0.004484788993384586,0.9955152110066154
_VALGANCICLOVIR,GLIOBLASTOMA MULTIFORME,NCT04116411,Phase 2,0.16211565010617182,0.8378843498938282
_CABOZANTINIB,NON SMALL CELL LUNG CANCER,NCT04131543,Phase 2,0.2617995370318256,0.7382004629681742
_CABOZANTINIB,"CARCINOMA, NON-SMALL-CELL LUNG",NCT04471428,Phase 3,0.33927656826503194,0.6607234317349682
_CABOZANTINIB,METASTATIC RENAL CELL CARCINOMA,NCT03149822,Phase 1|Phase 2,0.5718238620147342,0.42817613798526577
_CABOZANTINIB,"CARCINOMA, RENAL CELL",NCT04338269,Phase 3,0.41137291281077637,0.5886270871892236
_CABOZANTINIB,BLADDER CANCER,NCT04289779,Phase 2,0.6003117309462958,0.39968826905370425
_VEMURAFENIB,NON SMALL CELL LUNG CANCER,NCT03178552,Phase 2|Phase 3,0.6412336975652708,0.35876630243472923
_COBIMETINIB,NON SMALL CELL LUNG CANCER,NCT03178552,Phase 2|Phase 3,0.6404566667283698,0.35954333327163057
_ENTRECTINIB,NON SMALL CELL LUNG CANCER,NCT03178552,Phase 2|Phase 3,0.630122186272891,0.36987781372710893
_REGORAFENIB,THYROID CANCER,NCT02657551,Phase 2,0.49767870085890664,0.5023212991410935
_TRAMETINIB,NON SMALL CELL LUNG CANCER,NCT03087448,Phase 1|Phase 2,0.6030499687981119,0.3969500312018882
_CERITINIB,NON SMALL CELL LUNG CANCER,NCT03087448,Phase 1|Phase 2,0.738707255052629,0.26129274494737076
_TRAMETINIB,"CARCINOMA, NON-SMALL-CELL LUNG",NCT04452877,Phase 2,0.2575131271594059,0.7424868728405943
_DABRAFENIB,"CARCINOMA, NON-SMALL-CELL LUNG",NCT04452877,Phase 2,0.3209550445566687,0.679044955443331
_TRAMETINIB,METASTATIC MELANOMA,NCT02392871,Phase 1|Phase 2,0.3772729232721714,0.6227270767278286
_DABRAFENIB,METASTATIC MELANOMA,NCT02392871,Phase 1|Phase 2,0.34946353261428903,0.6505364673857108
_TRAMETINIB,MENINGIOMA,NCT03631953,Phase 1,0.3772729232721714,0.6227270767278286
_ALPELISIB,MENINGIOMA,NCT03631953,Phase 1,0.46794496961940824,0.5320550303805917
_LENVATINIB,NON SMALL CELL LUNG CANCER,NCT03829332,Phase 3,0.3681611842875276,0.6318388157124724
_LENVATINIB,HEAD AND NECK SQUAMOUS CELL CARCINOMA,NCT04199104,Phase 3,0.4378520841111274,0.5621479158888726
_LENVATINIB,ADVANCED NON-SMALL CELL LUNG CANCER,NCT03516981,Phase 2,0.4378520841111274,0.5621479158888726
_ABEMACICLIB,BRAIN TUMOR,NCT03220646,Phase 2,0.6459979151598054,0.35400208484019474
_ABEMACICLIB,HEAD AND NECK SQUAMOUS CELL CARCINOMA,NCT03655444,Phase 1|Phase 2,0.6843835411752677,0.31561645882473216
_ABEMACICLIB,GLIOBLASTOMA,NCT02977780,Phase 2,0.49631871565035746,0.5036812843496424
_ABEMACICLIB,BLADDER CANCER,NCT03837821,Early Phase 1,0.6993192727834766,0.30068072721652345
_LORLATINIB,NON SMALL CELL LUNG CANCER,NCT02927340,Phase 2,0.47797992530441696,0.522020074695583
_LORLATINIB,"CARCINOMA, NON-SMALL-CELL LUNG",NCT03052608,Phase 3,0.41174074944836947,0.5882592505516304
_CLARITHROMYCIN,PARKINSON'S DISEASE,NCT03440112,Phase 1|Phase 2,0.4842914217420773,0.5157085782579227
_IBRUTINIB,GLIOBLASTOMA,NCT03535350,Phase 1,0.43512468853118336,0.5648753114688165
_DUVELISIB,HEAD AND NECK SQUAMOUS CELL CARCINOMA,NCT04193293,Phase 1|Phase 2,0.9676448483941593,0.03235515160584058
_DECITABINE,METASTATIC RENAL CELL CARCINOMA,NCT04049344,Phase 2,0.11213956770219967,0.8878604322978003
_EXENATIDE,PARKINSON'S DISEASE,NCT04305002,Phase 2,0.3071864614618998,0.6928135385381
_MOXIFLOXACIN,PARKINSON'S DISEASE,NCT04342273,Phase 1,0.27479947236333124,0.7252005276366686
_TETRAC,POST-DURAL PUNCTURE HEADACHE,NCT02813655,Phase 2,0.28903515196220825,0.7109648480377918
_CAPSAICIN,PARKINSON'S DISEASE,NCT03321019,,0.4704154994933684,0.5295845005066316
_RISPERIDONE,HUNTINGTON'S DISEASE,NCT04071639,Phase 1,0.18764487464167623,0.812355125358324
_RISPERIDON,HUNTINGTON'S DISEASE,NCT04071639,Phase 1,0.3309138809084231,0.6690861190915769
_COENZYME_Q1,HUNTINGTON'S DISEASE,NCT04071639,Phase 1,0.45617811660394575,0.543821883396054
_HALOPERIDOL,HUNTINGTON'S DISEASE,NCT04071639,Phase 1,0.23711464145571726,0.7628853585442827
_ARIPIPRAZOLE,TOURETTE SYNDROME,NCT03487783,Phase 3,0.16659935571605217,0.8334006442839478
_BUPIVACAINE,UTERINE FIBROIDS,NCT04068766,Not Applicable,0.00996604328016443,0.9900339567198355
_TRIAMCINOLONE,CHALAZION,NCT02025023,Phase 3,0.32882082639401633,0.6711791736059836
_TRIAMCINOLONE_ACETONIDE,CHALAZION,NCT02025023,Phase 3,0.5604345556549246,0.43956544434507555
_OXYCODONE,PARKINSON'S DISEASE,NCT02601586,Phase 2|Phase 3,0.11855120604382438,0.8814487939561755
_PIOGLITAZONE,BLADDER CANCER,NCT01935466,,0.17066534683912893,0.8293346531608711
_TIMOLOL,HEMANGIOMA,NCT01873131,Not Applicable,0.11458120082353818,0.8854187991764618
_TIMOLOL_MALEATE,HEMANGIOMA,NCT01873131,Not Applicable,0.26833274632753673,0.7316672536724633
_ENTECAVIR,COLORECTAL NEOPLASMS,NCT02777814,Phase 2,0.013223084063685981,0.9867769159363141
_TRANEXAMIC_ACID,BLADDER CANCER,NCT01869413,Phase 2|Phase 3,0.03175264538806616,0.9682473546119337
_GEFITINIB,LUNG CANCER,NCT03292133,Phase 2,0.39022575208515264,0.6097742479148474
_GEFITINIB,NSCLC,NCT02856893,Phase 2,0.1056092389331372,0.8943907610668629
_OSIMERTINIB,NSCLC,NCT02856893,Phase 2,0.22968587436508447,0.7703141256349154
_OSIMERTINIB,"CARCINOMA, NON-SMALL-CELL LUNG",NCT03784599,Phase 2,0.2413318866481864,0.7586681133518137
_OSIMERTINIB,LUNG CANCER,NCT03567642,Phase 1,0.5647472489091354,0.4352527510908646
_OSIMERTINIB,METASTATIC NON SMALL CELL LUNG CANCER,NCT03497767,Phase 2,0.18409425680846617,0.8159057431915337
_CRIZOTINIB,NON SMALL CELL LUNG CANCER,NCT03375242,,0.5174584924925456,0.4825415075074542
_APATINIB,NON SMALL CELL LUNG CANCER,NCT03267654,Phase 2,0.25960684730270595,0.7403931526972941
_APATINIB,GLIOBLASTOMA,NCT03567135,,0.1300110518366361,0.8699889481633639
_APATINIB,HEAD AND NECK NEOPLASMS,NCT02989259,Phase 2,0.008274201895700377,0.9917257981042996
_APATINIB,GLIOMA,NCT03741244,Phase 2,0.09164119581894069,0.9083588041810593
_APATINIB,NSCLC,NCT03801200,Phase 2,0.09164119581894069,0.9083588041810593
_SAVOLITINIB,NON SMALL CELL LUNG CANCER,NCT03944772,Phase 2,0.5652584171253395,0.4347415828746605
_ALECTINIB,NON SMALL CELL LUNG CANCER,NCT03944772,Phase 2,0.6374799984667182,0.3625200015332819
_ICOTINIB,LUNG CANCER,NCT01996098,Phase 3,0.054344833910882955,0.945655166089117
_ICOTINIB,METASTATIC BREAST CANCER,NCT02362230,Phase 2,0.23506880842304334,0.7649311915769565
_ICOTINIB,NON-SQUAMOUS NSCLC,NCT03992885,Phase 3,0.22863940352222653,0.7713605964777733
_TOPOTECAN,SMALL CELL LUNG CANCER,NCT03088813,Phase 2|Phase 3,0.3000259797138993,0.6999740202861007
_DISULFIRAM,GLIOBLASTOMA MULTIFORME,NCT02715609,Phase 1|Phase 2,0.2786852270712084,0.7213147729287919
_COPPER_GLUCONATE,GLIOBLASTOMA MULTIFORME,NCT02715609,Phase 1|Phase 2,0.6269968706791452,0.37300312932085494
_QUETIAPINE,PARKINSON'S DISEASE,NCT04164758,Phase 2,0.2418058355861032,0.7581941644138966
_PIMAVANSERIN,PARKINSON'S DISEASE,NCT04164758,Phase 2,0.2558926425857579,0.744107357414242
_APREPITANT,NON SMALL CELL LUNG CANCER,NCT02646020,Phase 2,0.06246915099518567,0.9375308490048144
_DESLORATADINE,NON SMALL CELL LUNG CANCER,NCT02646020,Phase 2,0.2420553151602621,0.7579446848397379
_FOSAPREPITANT,MULTIPLE MYELOMA,NCT02780609,Phase 1|Phase 2,0.606114484658689,0.39388551534131105
_PYROTINIB,COLORECTAL CANCER,NCT03843749,Not Applicable,0.4963348656633292,0.5036651343366707
_PYROTINIB,METASTATIC BREAST CANCER,NCT04034589,Phase 2,0.5092434812459498,0.49075651875405024
_MOCETINOSTAT,"CARCINOMA, NON-SMALL-CELL LUNG",NCT02954991,Phase 2,0.8093348790612808,0.19066512093871935
_MOCETINOSTAT,LUNG CANCER,NCT03220477,Phase 1,0.9147617599940342,0.08523824000596576
_PEMETREXED_DISODIUM,NON SMALL CELL LUNG CANCER,NCT04379635,Phase 3,0.5117448615213934,0.4882551384786066
_TRIFLURIDINE,METASTATIC COLORECTAL CANCER,NCT04166604,Phase 2,0.47821600324777086,0.5217839967522291
_ACETIC_ACID,ADENOMA COLON,NCT04464135,Not Applicable,0.34598960294239167,0.6540103970576082
_ITRACONAZOLE,LUNG CANCER,NCT03664115,Phase 2,0.10344442736105666,0.8965555726389434
_NABILONE,PARKINSON'S DISEASE,NCT03773796,Phase 3,0.2986545945163159,0.7013454054836841
_RIFAXIMIN,PARKINSON'S DISEASE,NCT03575195,Phase 1|Phase 2,0.6485479345518358,0.3514520654481645
_PEVONEDISTAT,NON SMALL CELL LUNG CANCER,NCT03228186,Phase 2,0.7638573102951237,0.23614268970487626
_BOSUTINIB,DEMENTIA WITH LEWY BODIES,NCT03888222,Phase 2,0.4964547778095653,0.5035452221904346
_IDASANUTLIN,COLORECTAL CANCER,NCT03555149,Phase 1|Phase 2,0.9352464480854396,0.06475355191456052
_PARSACLISIB,LYMPHOMA,NCT03235544,Phase 2,0.7705693127358124,0.22943068726418755
_PLINABULIN,NON SMALL CELL LUNG CANCER,NCT02504489,Phase 3,0.6245282427900322,0.3754717572099678
_PLINABULIN,NON-SMALL CELL LUNG CANCER METASTATIC,NCT02812667,Phase 1,0.9241018990691527,0.07589810093084731
_NILOTINIB,DEMENTIA WITH LEWY BODIES,NCT04002674,Phase 2,0.4586401626433774,0.5413598373566226
_NILOTINIB,HUNTINGTON'S DISEASE,NCT03764215,Phase 1,0.28989436913840494,0.7101056308615951
_PERFLUTREN,KIDNEY CANCER,NCT04021238,Phase 2,0.5483825500211337,0.45161744997886627
_SULFUR_HEXAFLUORIDE,KIDNEY CANCER,NCT04021238,Phase 2,0.6021360722002451,0.3978639277997551
_ARSENIC_TRIOXIDE,AML,NCT03031249,Phase 1|Phase 2,0.14277592055372285,0.8572240794462772
_SOLIFENACIN,OVERACTIVE BLADDER|PARKINSON DISEASE,NCT03149809,Phase 3,0.21966985351684948,0.7803301464831505
_GADOTERIDOL,GLIOBLASTOMA,NCT02359097,Not Applicable,0.7205677564604546,0.27943224353954543
_FERUMOXYTOL,GLIOBLASTOMA,NCT02359097,Not Applicable,0.7725966723262584,0.2274033276737417
_FERUMOXYTOL,BRAIN NEOPLASM,NCT03234309,Phase 2,0.7057273728475201,0.2942726271524799
_FLUCICLOVINE,PROSTATE CANCER,NCT04009083,Not Applicable,0.3095306991741999,0.6904693008258
_FLUCICLOVINE,PROSTATE ADENOCARCINOMA,NCT03762759,Phase 2,0.38628553186103043,0.6137144681389697
_FLUCICLOVINE_F18,PROSTATE ADENOCARCINOMA,NCT03762759,Phase 2,0.4351632417416067,0.5648367582583933
_FLUCICLOVINE,GLIOBLASTOMA,NCT03926507,Early Phase 1,0.34458727579586446,0.6554127242041352
_FLUCICLOVINE_F18,GLIOBLASTOMA,NCT03926507,Early Phase 1,0.2853697430010548,0.7146302569989451
_FLUCYTOSINE,COLORECTAL NEOPLASMS,NCT04194034,Phase 1|Phase 2,0.8196868799075305,0.18031312009246975
_INDOCYANINE_GREEN,NON SMALL CELL LUNG CANCER,NCT02570815,Phase 1,0.14228155928281258,0.8577184407171875
_INDOCYANINE_GREEN,LUNG CANCER,NCT04182152,Not Applicable,0.20008799352318962,0.7999120064768106
_TAMSULOSIN,URINARY RETENTION,NCT03609580,Phase 1|Phase 2,0.5119054843258017,0.48809451567419837
_MIFEPRISTONE,NON SMALL CELL LUNG CANCER,NCT02642939,Phase 2,0.46959909601811844,0.5304009039818814
_MIFEPRISTONE,BREAST CANCER,NCT02788981,Phase 2,0.2964355117564159,0.703564488243584
_PYRUVATE,PROSTATE ADENOCARCINOMA,NCT03933670,Phase 2,0.8842773874157995,0.11572261258419997
_PYRUVATE,GLIOMA,NCT03739411,Phase 1,0.7390577666194136,0.2609422333805866
_PYRUVATE,PANCREATIC DUCTAL ADENOCARCINOMA,NCT04565327,Phase 2,0.5603649881810747,0.43963501181892534
_TERAZOSIN,PARKINSON'S DISEASE,NCT03905811,Phase 1|Phase 2,0.25088729211391636,0.7491127078860836
_FLUMAZENIL,PARKINSON'S DISEASE,NCT03462641,Phase 1|Phase 2,0.28697727976574017,0.7130227202342598
_AFURESERTIB,METASTATIC CASTRATION-RESISTANT PROSTATE CANCER,NCT04060394,Phase 1|Phase 2,0.803957070629062,0.19604292937093784
_CAPMATINIB,NON SMALL CELL LUNG CANCER,NCT04139317,Phase 2,0.7189214403168279,0.2810785596831724
_CAPMATINIB,"CARCINOMA, NON-SMALL-CELL LUNG",NCT04427072,Phase 3,0.7189214403168279,0.2810785596831724
_GENISTEIN,BLADDER CANCER,NCT01489813,Phase 2,0.8130861372199496,0.18691386278005048
_TIPIFARNIB,NON SMALL CELL LUNG CANCER,NCT03496766,Phase 2,0.633895522781677,0.3661044772183232
_TASQUINIMOD,MULTIPLE MYELOMA,NCT04405167,Phase 1,0.7984332390177972,0.20156676098220278
_SELICICLIB,CUSHING DISEASE,NCT03774446,Phase 2,0.7455971232257417,0.2544028767742583
_BNC105,CHRONIC LYMPHOCYTIC LEUKEMIA,NCT03454165,Phase 1,0.7394752873245036,0.2605247126754964
_ENZASTAURIN,DIFFUSE LARGE B-CELL LYMPHOMA,NCT03263026,Phase 3,0.702604076625967,0.29739592337403303
_ENZASTAURIN_HYDROCHLORIDE,DIFFUSE LARGE B-CELL LYMPHOMA,NCT03263026,Phase 3,0.5849407795642978,0.4150592204357022
_POZIOTINIB,NSCLC,NCT04402008,Phase 1|Phase 2,0.576125319166542,0.4238746808334581
_SARACATINIB,PARKINSON DISEASE PSYCHOSIS,NCT03661125,Early Phase 1,0.7750234492019038,0.2249765507980962
_DOTATATE,NEUROENDOCRINE TUMORS,NCT04318561,Phase 1|Phase 2,0.23807703014249967,0.7619229698575005
_SULFORAPHANE,LUNG CANCER,NCT03232138,Phase 2,0.5662587398033075,0.4337412601966924
_PIMONIDAZOLE,HEAD AND NECK CANCER,NCT02414048,Phase 2,0.7057334637812168,0.2942665362187834
_LB-100,MYELODYSPLASTIC SYNDROME,NCT03886662,Phase 1|Phase 2,0.8768526814197037,0.12314731858029643
_ENCORAFENIB,NON SMALL CELL LUNG CANCER,NCT03915951,Phase 2,0.5696812567090842,0.43031874329091585
_BINIMETINIB,NON SMALL CELL LUNG CANCER,NCT03915951,Phase 2,0.6045739489186175,0.3954260510813827
_DAROLUTAMIDE,METASTATIC CASTRATION-RESISTANT PROSTATE CANCER,NCT04237584,Phase 3,0.6163417500908338,0.38365824990916636
_VALACYCLOVIR,PROSTATE CANCER,NCT01436968,Phase 3,0.2586974644514627,0.7413025355485371
_RIBOCICLIB,EARLY BREAST CANCER,NCT03701334,Phase 3,0.5575191931928791,0.442480806807121
_BRIGATINIB,NON SMALL CELL LUNG CANCER,NCT04074993,Phase 2,0.5548355272788791,0.44516447272112103
_VENETOCLAX,SMALL CELL LUNG CANCER,NCT04422210,Phase 1,0.5410525235881836,0.45894747641181644
_SELINEXOR,NON SMALL CELL LUNG CANCER,NCT03095612,Phase 1|Phase 2,0.7418601232160885,0.2581398767839113
_SELINEXOR,GLIOBLASTOMA MULTIFORME,NCT04421378,Phase 1|Phase 2,0.6336729625066656,0.3663270374933344
_LOMUSTINE,GLIOBLASTOMA MULTIFORME,NCT04421378,Phase 1|Phase 2,0.279517412722412,0.7204825872775881
_SILDENAFIL,BIRTH ASPHYXIA,NCT04169191,Phase 1,0.18275484490112232,0.8172451550988776
_SILDENAFIL_CITRATE,BIRTH ASPHYXIA,NCT04169191,Phase 1,0.34772578602093007,0.65227421397907
_ZONISAMIDE,PARKINSON'S DISEASE,NCT04182399,Not Applicable,0.20341810466157986,0.7965818953384199
_CANNABIDIOL,PARKINSON'S DISEASE,NCT03582137,Phase 2,0.17431987026030668,0.8256801297396933
_FAMOTIDINE,LYMPHOMA,NCT03647072,Phase 3,0.14068638661789226,0.8593136133821078
_TALAZOPARIB,ACUTE MYELOID LEUKEMIA,NCT02878785,Phase 1|Phase 2,0.7273909705626935,0.2726090294373063
_CALCIPOTRIENE,BREAST CANCER,NCT03596073,Phase 1,0.18286960519679799,0.8171303948032019
_RUCAPARIB,SMALL CELL LUNG CANCER,NCT03958045,Phase 2,0.5335037945225831,0.466496205477417
_RUCAPARIB,PROSTATE CANCER METASTATIC,NCT03413995,Phase 2,0.5688334319066639,0.43116656809333614
_ATOVAQUONE,ACUTE MYELOID LEUKEMIA,NCT03568994,Early Phase 1,0.3387405753080547,0.6612594246919451
_BUMETANIDE,PARKINSON'S DISEASE,NCT03899324,Phase 2,0.31397914999145593,0.6860208500085442
_FOSTAMATINIB,OVARIAN CANCER,NCT03246074,Phase 1,0.7665008995275956,0.23349910047240427
_OLAPARIB,PROSTATE,NCT03047135,Phase 2,0.5375417553031921,0.46245824469680785
_NICOTINAMIDE,PARKINSON'S DISEASE,NCT03568968,Not Applicable,0.26982248283543914,0.7301775171645608
_RUCAPARIB,METASTATIC CASTRATION-RESISTANT PROSTATE CANCER,NCT04253262,Phase 1|Phase 2,0.5693215505120527,0.43067844948794737
_ETORICOXIB,MUSCULOSKELETAL PAIN,NCT04565600,Phase 2,0.12631563376034177,0.8736843662396584
_CARBON_MONOXIDE,SMOKING CESSATION,NCT03059940,Early Phase 1,0.4562435022178757,0.5437564977821243
_FLUORESCEIN,RETINAL VEIN OCCLUSION|MACULAR EDEMA,NCT04140448,,0.20025565451599445,0.7997443454840056
_RIBOSE,PROSTATE CANCER,NCT03334500,Early Phase 1,0.5354587410668483,0.46454125893315174
_CYCLOPHOSPHAMIDE,CANCER,NCT02574728,Phase 2,0.07799847652432428,0.922001523475676
_SIROLIMUS,CANCER,NCT02574728,Phase 2,0.25486659542660756,0.7451334045733927
_ETOPOSIDE,CANCER,NCT02574728,Phase 2,0.31194053115994685,0.6880594688400532
_CELECOXIB,CANCER,NCT02574728,Phase 2,0.35289350355511073,0.6471064964448893
_CAPECITABINE,QUALITY OF LIFE,NCT03577392,Phase 2|Phase 3,0.11106370014507988,0.8889362998549203
_GEMCITABINE,CANCER,NCT03507491,Phase 1,0.2888998569851876,0.7111001430148124
_ERLOTINIB,CANCER,NCT02714530,Phase 2,0.023252857105198595,0.9767471428948015
_GEFITINIB,CANCER,NCT02929693,Phase 3,0.08238341519728826,0.9176165848027118
